Sava's,Hippie Bowl,"Gluten-free. Grilled tempeh, avocado, cucumbers, wild rice, quinoa, carrots, sprouts, beans, cherry tomatoes, roasted sweet potatoes, kale, lemon-tahini dressing."
Sava's,Caesar Salad,"Romaine lettuce, caesar dressing, Parmesan crisps, croutons."
Sava's,Michigan Cherry Salad,"Gluten-free. Field greens, traverse city dried cherries, cardamom walnuts, blue cheese, roasted shallot vinaigrette."
Sava's,Mediterranean Shrimp &amp; Spinach Salad,"Gluten-free. Grilled shrimp, quinoa, spinach, roman artichokes, goat cheese, pickled cherry tomatoes, roasted shallots, preserved lemon vinaigrette."
Sava's,Black Bean Wrap,"Housemade black bean patty, cheddar, pico de gallo, chipotle mayo, grilled multi-grain wrap."
Sava's,Fish Tacos,"Blackened mahi-mahi, cabbage, chipotle mayo, roasted tomato salsa, flour tortillas."
Sava's,Bacon Brie Burger,"Creekstone farms beef, applewood smoked bacon, Brie, lettuce, tomato, onion, mayo, zingerman's challah bun."
Sava's,Thee BLT,"Thick-cut applewood smoked bacon, tomato, iceberg, mayo, grilled zingerman's cracked wheat."
Sava's,Smash Burger,"Two thin creekstone farms beef patties, swiss cheese, American cheese, lettuce, pickles, onions, sweety sauce, zingerman's challah bun."
Sava's,Turkey Burger,"Housemade turkey patty, fig, balsamicand caramelized onion jam, gruyere, arugula, zingerman's challah bun."
Sava's,Falafel Sandwich,"Smashed housemade falafel, jardiniere, avocado, tzatziki, lemon tahini, open-faced."
Sava's,Porchetta Sandwich,"Housemade porchetta, crispy fried egg, spinach, pecorino, roasted tomato aioli, tolero roll."
Sava's,Sava's Mac 'n Cheese,"Smoked Gouda, white cheddar, parmigiano reggiano."
Sava's,Shoestring Fries,Thin and crispy fries.
Sava's,Greek Salad (Mini),Gluten-free. Mini version of Sava's Greek salad.
Sava's,Roasted Red Pepper Bisque,"Velvety roasted red pepper puree, shrimp beignet."
Sava's,Sweety Fries,"Sweet potato fries, sweety sauce."
Sava's,Caesar Salad (Mini),Mini version of our caesar salad.
Sava's,Gateway Farms Vegetables,"Organic, just harvested."
Sava's,Mediterranean Chicken Salad Sandwich,"Yogurt-marinated chicken salad sandwich, arugula, beefsteak tomato, grilled zingerman's sourdough."
Sava's,Mediterranean Salmon Bowl,"Grilled salmon, gremolata, farro, roasted pearl onions, roasted tomatoes, mushroom medley, spinach."
Sava's,Chicken Fusilli,"Fusilli noodles, herbed chicken, roasted tomatoes, arugula, goat cheese cream sauce, chili flakes."
Sava's,Sava's Mac 'n Cheese,"Smoked Gouda, aged white cheddar, parmigiano reggiano."
Sava's,Grilled Cheese,"American cheese, zingerman's challah, shoestring fries."
Sava's,Chicken Strips,"Breaded chicken breast strips, shoestring fries."
Sava's,Mac 'n Cheese,"Smoked Gouda, aged white cheddar, parmigiano reggiano."
Sava's,Cheeseburger,"Creekstone farms' beef, American cheese, zingerman's challah bun, shoestring fries."
Sava's,Butter Noodles,"Spaghetti noodles, butter."
Sava's,Egg Sammie,"Zingerman's challah bun, scrambled eggs, bacon bits, cheddar cheese."
Sava's,Parfait,"Gluten-free. Yogurt, sweet berries, nut-free coconut granola."
Sava's,Confetti Waffle,"Malted waffle, rainbow sprinkles, real Michigan maple syrup, whipped cream."
Sava's,Fresh Fruit Cup (Mini),Gluten-free. Selection of fresh-cut fruits.
Sava's,Eggs &amp; Taters,"Turkey sausage, hash browns, scrambled eggs, cheddar cheese, zingerman's grilled sourdough toast."
Sava's,French Toast Bread Pudding Sticks,"Challah, vanilla, cinnamon sugar, macerated berries, real Michigan maple syrup."
Sava's,Cake (Coconut),None
Sava's,Chocolate Bomb,None
Buffalo Wild Wings,20 Boneless 20 Traditional Wings &amp; Fries,20 TRADITIONAL WINGS AND 20 BONELESS WINGS HANDSPUN IN YOUR FAVORITE SAUCE OR DRY SEASONING. SERVED WITH FRENCH FRIES.
Buffalo Wild Wings,Traditional Wings,"AWARD-WINNING &amp; AUTHENTIC BUFFALO, NEW YORK-STYLE WINGS."
Buffalo Wild Wings,Boneless Wings,"JUICY ALL-WHITE CHICKEN, LIGHTLY BREADED AND PERFECTLY CRISPY."
Buffalo Wild Wings,Traditional &amp; Boneless Combo,6 TRADITIONAL WINGS / 6 BONELESS WINGS / NATURAL CUT FRENCH FRIES / SLAW
Buffalo Wild Wings,Cauliflower Wings,BREADED CAULIFLOWER / HANDSPUN IN YOUR FAVORITE SAUCE OR DRY SEASONING / GREEN ONIONS
Buffalo Wild Wings,Hand-Breaded Tenders,HAND-BREADED CHICKEN TENDERS / CHOICE OF SAUCE OR DRY SEASONING / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Naked Tenders,CHICKEN TENDERS / GRILLED / CHOICE OF SAUCE OR SEASONING / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Fried Pickles,BREADED DILL PICKLES / SOUTHWESTERN RANCH
Buffalo Wild Wings,Mozzarella Sticks,MOZZARELLA / SEASONED PANKO BREADING / MARINARA
Buffalo Wild Wings,Everything Pretzel Knots,PRETZEL KNOTS / EVERYTHING SEASONING / NEW BELGIUM FAT TIRE BEER CHEESE / HONEY MUSTARD
Buffalo Wild Wings,House Sampler,ULTIMATE NACHOS / BEER-BATTERED ONION RINGS / MOZZARELLA STICKS / BONELESS WINGS / CHOICE OF SAUCE OR DRY SEASONING / MARINARA / SOUTHWEST RANCH / CHOICE OF BLEU CHEESE OR RANCH DRESSING
Buffalo Wild Wings,Hatch Queso,MELTED WHITE CHEDDAR / YOUNG GUNS HATCH CHILES / HOUSE-MADE PICO DE GALLO / HOUSE-MADE TORTILLA CHIPS / MAKE IT WILD: ADD A WILD SAUCE DRIZZLE FOR NO CHARGE
Buffalo Wild Wings,Asian Zing Cauliflower Wings,BREADED CAULIFLOWER / ASIAN ZING / EVERYTHING SEASONING / PICKLED HOT PEPPERS / GREEN ONIONS / RANCH
Buffalo Wild Wings,Ultimate Nachos,DOUBLE-LAYERED / HOUSE-MADE TORTILLA CHIPS / HATCH QUESO / CHEDDAR-JACK CHEESE / HOUSE-MADE PICO DE GALLO / PICKLED HOT PEPPERS / CREMA / CILANTRO / SALSA
Buffalo Wild Wings,Dirty Dubs Tots,TOTS / SMOKED PULLED BRISKET / GRILLED ONIONS / HATCH QUESO / SWEET BBQ / PICKLED HOT PEPPERS / GREEN ONIONS / COTIJA CHEESE
Buffalo Wild Wings,Chips and Salsa,TOMATO / JALAPEOS / ONION / CILANTRO / HOUSE-MADE TORTILLA CHIPS
Buffalo Wild Wings,Regular French Fries,NATURAL-CUT FRIES / SEA SALT / COARSE PEPPER
Buffalo Wild Wings,Large French Fries,NATURAL-CUT FRIES / SEA SALT / COARSE PEPPER
Buffalo Wild Wings,Regular Beer-Battered Onion Rings,THICK-CUT ONION RINGS / BEER BATTER / SOUTHWESTERN RANCH
Buffalo Wild Wings,Large Beer-Battered Onion Rings,THICK-CUT ONION RINGS / BEER BATTER / SOUTHWESTERN RANCH
Buffalo Wild Wings,Regular Cheddar Cheese Curds,WISCONSIN WHITE CHEDDAR CHEESE CURDS / BATTERED / SOUTHWESTERN RANCH
Buffalo Wild Wings,Large Cheddar Cheese Curds,WISCONSIN WHITE CHEDDAR CHEESE CURDS / BATTERED / SOUTHWESTERN RANCH
Buffalo Wild Wings,Regular Potato Wedges,THICK-CUT POTATO WEDGES / SOUR CREAM-CHIVE SEASONED
Buffalo Wild Wings,Large Potato Wedges,THICK-CUT POTATO WEDGES / SOUR CREAM-CHIVE SEASONED
Buffalo Wild Wings,Regular Tater Tots,CRISPY GOLDEN BROWN TATER TOTS
Buffalo Wild Wings,Basket Tater Tots,CRISPY GOLDEN BROWN TATER TOTS
Buffalo Wild Wings,Buffalo Chicken Tots,TOTS / PULLED CHICKEN / BUFFALO SEASONING / BLEU CHEESE CRUMBLES / PICKLED HOT PEPPERS / MEDIUM BUFFALO SAUCE / RANCH / GREEN ONIONS
Buffalo Wild Wings,Chips &amp; House-made Guacamole,HASS AVOCADO / TOMATO / JALAPENO / ONION / CILANTRO / FRESH LIME / HOUSE-MADE TORTILLA CHIPS
Buffalo Wild Wings,Chips &amp; Dip Trio,HATCH QUESO / HOUSE-MADE GUACAMOLE / SALSA / HOUSE-MADE PICO DE GALLO / HOUSE-MADE TORTILLA CHIPS
Buffalo Wild Wings,All-American Cheeseburger,DOUBLE PATTY / HAND-SMASHED / SEA SALT / COARSE BLACK PEPPER / AMERICAN CHEESE / SHREDDED ICEBERG LETTUCE / TOMATO / PICKLES / MUSTARD / MAYO / CHALLAH BUN / GRILLED ONION UPON REQUEST / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Cheese Curd Bacon Burger,DOUBLE PATTY / HAND-SMASHED / AMERICAN CHEESE / WISCONSIN WHITE CHEDDAR CHEESE CURDS / BACON / SHREDDED ICEBERG LETTUCE / TOMATO / ONION / PICKLES / MAYO / CHIPOTLE BBQ SEASONING / CHALLAH BUN
Buffalo Wild Wings,Smoked Brisket Burger,DOUBLE PATTY / HAND-SMASHED / AMERICAN CHEESE / SMOKED PULLED BRISKET / SWEET BBQ / GRILLED ONIONS / PICKLES / BACON AIOLI / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Southwestern Black Bean Burger,BLACK BEAN PATTY / CHEDDAR CHEESE / HOUSE-MADE GUACAMOLE / SHREDDED ICEBERG LETTUCE / TOMATO / ONION / PICKLES / SOUTHWESTERN RANCH / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Bacon Smashed Hatch Chile Burger,DOUBLE PATTY / HAND - SMASHED AND SEARED WITH BACON / AMERICAN CHEESE / YOUNG GUNS HATCH CHILE PEPPERS / GRILLED ONIONS / PICKLED HOT PEPPERS / HATCH CHILE AIOLI / CHALLAH BUN
Buffalo Wild Wings,Buffalo Ranch Chicken Sandwich,HAND-BREADED CHICKEN / MEDIUM BUFFALO SAUCE / RANCH / SHREDDED ICEBERG LETTUCE / TOMATO / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Southern Chicken Sandwich,HAND-BREADED CHICKEN / SWISS CHEESE / SLAW / PICKLES / BACON AIOLI / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Nashville Hot Chicken Sandwich,HAND-BREADED CHICKEN / NASHVILLE HOT SAUCE / SLAW / PICKLED HOT PEPPERS / PICKLES / RANCH / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Classic Chicken Sandwich,HAND-BREADED CHICKEN / PICKLES / MAYO / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Saucy Chicken Sandwich,HAND-BREADED CHICKEN / CHOICE OF SAUCE OR DRY RUB / PICKLES / CHALLAH BUN / NATURAL-CUT FRENCH FRIES
Buffalo Wild Wings,Buffalo Ranch Chicken Wrap,BONELESS CHICKEN / MEDIUM BUFFALO SAUCE / RANCH / CHEDDAR-JACK CHEESE / SHREDDED ICEBERG LETTUCE / TOMATOES / FLOUR TORTILLA / HOUSE-MADE TORTILLA CHIPS &amp; SALSA
Buffalo Wild Wings,Classic Chicken Wrap,BONELESS OR PULLED CHICKEN / CHOICE OF SAUCE OR DRY SEASONING / CHEDDAR-JACK CHEESE / SHREDDED ICEBERG LETTUCE / TOMATOES / FLOUR TORTILLA / HOUSE-MADE TORTILLA CHIPS &amp; SALSA
Buffalo Wild Wings,Brisket Street Tacos,SMOKED PULLED BRISKET / SWEET BBQ / GRILLED ONIONS / HOUSE-MADE GUACAMOLE / HOUSE-MADE PICO DE GALLO / COTIJA CHEESE / FLOUR TORTILLAS / HOUSE-MADE TORTILLA CHIPS &amp; SALSA
Buffalo Wild Wings,Street Tacos,PULLED CHICKEN / PARMESAN GARLIC / HOUSE-MADE PICO DE GALLO / SOUTHWESTERN RANCH / CILANTRO / FLOUR TORTILLAS / HOUSE-MADE TORTILLA CHIPS &amp; SALSA
Buffalo Wild Wings,Chopped Cobb Salad,PULLED CHICKEN / ROMAINE LETTUCE / TOMATOES / BACON / HARD-BOILED EGG / RANCH DRESSING / BLEU CHEESE CRUMBLES / GREEN ONIONS / BUFFALO SEASONING / EVERYTHING SEASONING
Buffalo Wild Wings,Chicken Caesar Salad,GRILLED CHICKEN / ROMAINE / PARMESAN GARLIC / CAESAR DRESSING / SHAVED PARMESAN / LEMON PEPPER SEASONING / CROUTONS
Buffalo Wild Wings,Crispy Buffalo Chicken Salad,HAND-BREADED CHICKEN / ROMAINE / BACON / TOMATOES / MEDIUM BUFFALO SAUCE / BLEU CHEESE DRESSING / BLEU CHEESE CRUMBLES / GREEN ONIONS
Buffalo Wild Wings,Kids' Hand-Breaded Tenders,SERVED WITH FRIES AND MILK
Buffalo Wild Wings,Kids' Cheeseburger,SERVED WITH FRIES AND MILK
Buffalo Wild Wings,Kids' Mac &amp; Cheese,SERVED WITH FRIES AND MILK
Buffalo Wild Wings,Kids' Boneless Wings,KID'S PORTION OF 4 WINGS. SERVED WITH FRIES AND MILK.
Buffalo Wild Wings,Kids' Traditional Wings,KID'S PORTION OF 4 WINGS. SERVED WITH FRIES AND MILK
Buffalo Wild Wings,Mac &amp; Cheese,"RICH &amp; CREAMY, AGED CHEDDAR CHEESE SAUCE BLENDED WITH NOODLES"
Buffalo Wild Wings,Carrot &amp; Celery Boat,CARROTS / CELERY / RANCH DRESSING
Buffalo Wild Wings,Side Salad,ROMAINE LETTUCE / TOMATOES / CHEDDAR-JACK CHEESE / SHREDDED CARROT / GREEN ONION / CHOICE OF DRESSING
Buffalo Wild Wings,Bleu Cheese,None
Buffalo Wild Wings,Carrots &amp; Celery,None
Buffalo Wild Wings,Carrots,None
Buffalo Wild Wings,Celery,None
Buffalo Wild Wings,Chili,None
Buffalo Wild Wings,Pico de Gallo,None
Buffalo Wild Wings,Queso Sauce,None
Buffalo Wild Wings,Ranch,None
Buffalo Wild Wings,Salsa,None
Buffalo Wild Wings,Crema,None
Buffalo Wild Wings,Southwestern Ranch,None
Buffalo Wild Wings,House-made Guacamole,None
Buffalo Wild Wings,New York-Syle Cheesecake,NEW YORK STYLE CHEESECAKE WITH CARAMEL SAUCE
Buffalo Wild Wings,Bottled Soda,None
Buffalo Wild Wings,Aquafina Bottled Water,None
Buffalo Wild Wings,Red Bull,None
Buffalo Wild Wings,20oz Fountain Soda,None
Buffalo Wild Wings,Blazin' Carolina Reaper,REAPER PEPPER WITH INTENSE HEAT
Buffalo Wild Wings,Wild,BUFFALO WITH INTENSE HEAT
Buffalo Wild Wings,Mango Habanero,HABANERO HEAT WITH A TOUCH OF SWEET
Buffalo Wild Wings,Hot,BUFFALO WITH MAJOR HEAT
Buffalo Wild Wings,Original Buffalo,HOUSE-MADE BUTTERY BLEND OF HOT SAUCE AND SPICES
Buffalo Wild Wings,Nashville Hot,SPICY CHILI PEPPER WITH A HINT OF SMOKE
Buffalo Wild Wings,Thai Curry,SPICY AND SAVORY WITH CURRY FLAVOR (LIMITED TIME)
Buffalo Wild Wings,Jammin Jalapeo,"TEQUILA, LIME AND JALAPENO (LIMITED TIME)"
Buffalo Wild Wings,Caribbean Jerk,ISLAND SPICES AND PEPPERS
Buffalo Wild Wings,Asian Zing,"CHILI PEPPER, SOY AND GINGER"
Buffalo Wild Wings,Orange Chicken,"ORANGE, SOY, AND MILD CHILI PEPPER"
Buffalo Wild Wings,Spicy Garlic,BUFFALO WITH A KICK OF GARLIC
Buffalo Wild Wings,Medium,"CLASSIC WING SAUCE, COMFORTABLY HOT."
Buffalo Wild Wings,Honey BBQ,SWEET WITH GENTLE HEAT
Buffalo Wild Wings,Parmesan Garlic,PARMESAN GARLIC WITH ITALIAN HERBS
Buffalo Wild Wings,Mild,BUFFALO WITH LOW HEAT
Buffalo Wild Wings,Lemon Pepper,BUTTERY LEMON AND PEPPER
Buffalo Wild Wings,Teriyaki,BOLD AND SAVORY (LIMITED TIME)
Buffalo Wild Wings,Sweet BBQ,RICH AND SWEET
Buffalo Wild Wings,Desert Heat (Dry Seasoning),FIERY PEPPER WITH A TOUCH OF SMOKE (LIMITED TIME)
Buffalo Wild Wings,Buffalo (Dry Seasoning),CLASSIC HEAT WITH A BUTTERY FINISH
Buffalo Wild Wings,Chipotle BBQ (Dry Seasoning),FIRE ROASTED PEPPER WITH BBQ FLAVORS
Buffalo Wild Wings,Lemon Pepper (Dry Seasoning),CITRUS ZEST WITH BLACK PEPPER (LIMITED TIME)
Buffalo Wild Wings,Salt &amp; Vinegar (Dry Seasoning),IT'S ALL IN THE NAME
Totoro,Agedashi Tofu,Lightly deep-fried silken tofu served in a light broth. Vegetarian.
Totoro,Edamame,Boiled Japanese soybeans with sea salt. Vegetarian. Gluten free.
Totoro,Gome Ae,Boiled spinach with sesame sauce. Vegetarian.
Totoro,Tako Yaki,"Fried octopus fritters topped with chef's special tako yaki sauce, bonito flakes and scallions."
Totoro,Spring Roll,1 piece. Totoro-made crispy deep-fried vegetarian roll with sweet sauce. Vegetarian.
Totoro,Gyoza,Classic Japanese deep-fried vegetable dumplings with gyoza sauce. Vegetarian.
Totoro,Soft Shell Crab,Crispy deep-fried sofy shell crab served with ponzu sauce.
Totoro,Yasai Korokke,Deep-fried mashed potatoes with katsu sauce. Vegetarian.
Totoro,Mini Udon,1/2 sized udon with crunchy tempura batter.
Totoro,Dumpling Soup,Totoro-made pork and beef dumplings in a beef broth.
Totoro,Ebi Shumai,Steamed shrimp dumplings.
Totoro,Wasabi Shumai,Steamed pork dumplings spiced with wasabi.
Totoro,Vegetable Tempura,Deep-fries seasonal vegetables with tempura sauce. Vegetarian.
Totoro,Shrimp and Vegetable Tempura,Deep-fried shrimp and seasonal vegetables with tempura sauce.
Totoro,Seaweed Salad,Seaweed marinated in a vinegar dressing. Vegetarian. Gluten free.
Totoro,Green Salad,Fresh spring greens served with chef's special dressing. Vegetarian.
Totoro,Avocado Salad,Fresh spring greens and sliced avocado served with chef's special dressing. Vegetarian.
Totoro,Spicy Tuna Salad,Fresh spring greens with spicy tuna served with chef's special dressing.
Totoro,Spicy Crab Salad,Fresh sliced cucumber with spicy crab salad on top.
Totoro,Beef Teriyaki Don,Grilled beef sirloin steak over seasonal vegetables topped with teriyaki sauce on a bed of rice.
Totoro,Chicken Teriyaki Don,Grilled chicken breast over seasonal vegetables topped with sauce on a bed of rice.
Totoro,Ten Don,Shrimp and vegetable tempura topped with tempura sauce on a bed of rice.
Totoro,Oyako Don,"Chicken breast, onion and egg on a bed of rice."
Totoro,Katsu Don,"Deep-fried pork loin cutlet, onion and egg on a bed of rice."
Totoro,Sushi Lunch,5 pieces of fresh sushi and a special California roll.
Totoro,Sashimi Lunch,10 pieces of fresh sashimi served with a bowl of rice. Gluten free.
Totoro,Chirashi Sushi,A decorated assortment of fresh sashimi on a bed of sudhi rice.
Totoro,Unagi Don,Grilled river eel topped with eel sauce on a bed of sushi rice.
Totoro,Sashimi Bibimbop,Salad greens and fresh sashimi with chef's special dressing and spicy sauce served with a bowl of rice.
